SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
01-May-20,1,21192,A,18462,21769,18973,19010,1077,6527,0,13080,0,11,11,1372,693,100,-66,689,1348,690,92,-74
01-May-20,2,20530,A,17885,21177,18396,18418,1061,6527,0,13080,0,6,10,1368,690,-37,-104,688,1346,690,-41,-101
01-May-20,3,20475,A,17895,21145,18403,18431,1056,6527,0,13080,0,6,8,1368,691,-161,-3,688,1347,690,-162,-3
01-May-20,4,20678,A,17917,21286,18427,18681,1051,6527,0,13080,0,6,10,1368,691,-102,0,688,1347,690,-95,0
01-May-20,5,20506,A,17621,21116,18131,18543,1045,6527,0,13080,0,6,10,1368,690,-104,0,688,1346,689,-106,0
01-May-20,6,20274,A,17355,20934,17866,18304,1039,6527,0,13080,0,15,26,1368,690,-145,0,688,1346,689,-141,0
01-May-20,7,20077,A,17291,20936,18067,18072,1033,6527,0,13080,0,277,278,1367,690,-82,0,688,1346,689,-82,0
01-May-20,8,19873,A,17217,20830,17998,17880,1027,6527,0,13080,0,279,281,1367,690,-178,0,688,1345,690,-177,0
01-May-20,9,19731,A,17099,20770,18025,17761,1009,6527,0,13080,0,416,426,1367,690,-123,0,688,1343,689,-119,0
01-May-20,10,19578,A,16866,20694,17839,17613,990,6527,0,13080,0,485,478,1367,690,-131,0,688,1346,690,-129,0
01-May-20,11,19822,A,17028,20546,17539,17840,990,6527,0,13080,0,134,125,1368,690,-90,0,688,1346,689,-83,0
01-May-20,12,20016,A,17394,20524,17903,18023,989,6527,8,13080,0,8,9,1368,690,82,0,688,1346,690,90,0
01-May-20,13,21079,A,18494,21587,19006,18990,998,6527,138,13080,0,8,12,1367,690,240,67,688,1345,689,247,74
01-May-20,14,22122,A,19468,22630,19979,19940,1007,6527,462,13080,0,8,11,1367,686,267,162,687,1347,690,260,159
01-May-20,15,23476,A,20837,23985,21350,21164,1008,6527,968,13080,0,9,10,1596,799,118,39,801,1578,805,111,34
01-May-20,16,24267,A,21566,24777,22080,21855,1009,6527,1370,13080,0,10,14,1606,803,43,0,805,1581,806,42,0
01-May-20,17,24738,A,22041,25308,22552,22201,1048,6527,2090,13080,0,10,11,1701,851,-60,0,853,1677,854,-63,0
01-May-20,18,24979,A,22355,25567,22865,22382,1087,6527,2950,13080,0,14,10,1705,853,-74,0,855,1678,854,-70,0
01-May-20,19,24951,A,22677,25465,23187,22306,1119,6527,3700,13080,0,14,10,1705,853,51,0,854,1678,855,53,0
01-May-20,20,24895,A,22626,25451,23140,22229,1150,6527,4360,13080,0,10,14,1705,853,-46,0,855,1678,855,-49,0
01-May-20,21,24620,A,22407,25156,22921,21941,1170,6527,4790,13080,0,10,14,1705,853,-26,0,853,1678,855,-26,0
01-May-20,22,24601,A,22508,25178,23019,21922,1190,6527,5250,13080,0,11,11,1705,852,-66,0,854,1678,849,-63,0
01-May-20,23,24557,A,22494,25070,23010,21879,1217,6527,5600,13080,0,13,14,1705,485,46,0,854,1678,473,52,0
01-May-20,24,24546,A,22526,25058,23039,21875,1244,6527,6040,13080,0,12,13,1705,467,186,0,854,1678,467,190,0
01-May-20,25,25013,A,23015,25522,23527,22330,1295,6527,5780,13080,0,9,12,1706,467,214,0,853,1679,466,216,0
01-May-20,26,25020,A,23015,25529,23527,22366,1346,6527,5420,13080,0,9,12,1706,468,254,10,853,1679,473,249,13
01-May-20,27,24523,A,22555,25089,23067,21926,1379,6527,5410,13080,0,13,12,1706,834,110,-53,853,1679,846,103,-56
01-May-20,28,23940,A,21746,24518,22263,21419,1411,6527,5880,13080,0,13,17,1706,764,50,-65,854,1679,733,51,-70
01-May-20,29,23413,A,21284,24286,21950,20991,1423,6527,6280,13080,0,13,17,1706,-110,-42,-208,853,1679,-118,-42,-214
01-May-20,30,22994,A,20820,23847,21487,20634,1434,6527,6290,13080,0,14,18,1697,-118,56,-221,854,1660,-116,65,-216
01-May-20,31,22839,A,20613,23421,21129,20518,1442,6527,5960,13080,0,12,16,1045,559,213,-70,762,1014,586,219,-67
01-May-20,32,22989,A,20401,23500,20916,20707,1449,6527,5090,13080,0,11,15,1019,630,258,66,759,1013,610,253,74
01-May-20,33,23177,A,20603,23688,21118,20878,1445,6527,4430,13080,0,11,75,1670,106,173,219,852,1659,102,174,224
01-May-20,34,24366,A,21858,24878,22374,21953,1441,6527,4150,13080,0,12,171,1706,120,288,370,855,1682,134,291,374
01-May-20,35,26163,A,23456,26675,23973,23600,1418,6527,3420,13080,0,12,171,1991,943,311,493,994,1967,964,311,491
01-May-20,36,27330,A,24932,27842,25452,24705,1394,6527,2600,13080,0,12,164,2003,1000,311,504,999,1970,1001,311,500
01-May-20,37,28070,A,25794,28581,26309,25457,1344,6527,2010,13080,0,11,13,2003,1000,311,504,999,1971,1001,311,500
01-May-20,38,28328,A,26083,28838,26598,25744,1294,6527,1260,13080,0,10,12,2003,1001,311,504,999,1970,1001,311,500
01-May-20,39,28325,A,26158,28832,26672,25800,1228,6527,664,13080,0,7,13,2003,1000,311,504,999,1970,1001,311,500
01-May-20,40,28049,A,25767,28557,26282,25537,1162,6527,256,13080,0,8,13,2003,1001,311,504,999,1971,1001,311,500
01-May-20,41,28065,A,25776,28572,26288,25544,1140,6527,38,13080,0,7,12,2003,1000,364,475,999,1971,1001,367,469
01-May-20,42,27860,A,25387,28369,25901,25387,1118,6527,1,13080,0,9,9,2003,1001,381,362,999,1970,1001,379,353
01-May-20,43,27508,A,25429,28020,25941,25035,1120,6527,0,13080,0,12,8,1908,951,291,210,952,1875,952,287,203
01-May-20,44,26655,A,24377,27167,24895,24251,1122,6527,0,13080,0,12,18,1904,950,320,58,951,1873,950,325,54
01-May-20,45,25682,A,23342,26194,23863,23352,1150,6527,0,13080,0,12,13,1713,856,381,46,857,1681,855,381,50
01-May-20,46,24461,A,22110,24974,22628,22188,1178,6527,0,13080,0,13,18,1705,852,335,50,854,1675,853,329,56
01-May-20,47,23026,A,20765,23539,21281,20882,1198,6527,0,13080,0,13,16,1381,697,200,126,693,1350,692,197,133
01-May-20,48,21942,A,19291,22452,19805,19928,1218,6527,0,13080,0,10,14,1367,690,222,270,688,1346,690,220,271
02-May-20,1,21054,A,18334,21568,18852,19132,1228,6527,0,13080,0,14,18,1367,691,99,209,688,1345,690,92,200
02-May-20,2,20508,A,17655,21175,18181,18640,1238,6527,0,13080,0,137,150,1367,691,-30,76,688,1345,690,-29,71
02-May-20,3,20289,A,17264,21092,18071,18500,1262,6527,0,13080,0,303,306,1368,691,81,0,688,1346,690,90,0
02-May-20,4,20319,A,17242,21137,18069,18597,1286,6527,0,13080,0,318,327,1368,691,131,0,687,1346,690,126,0
02-May-20,5,19961,A,16882,21047,17970,18289,1299,6527,0,13080,0,586,588,1368,689,20,0,688,1347,689,21,0
02-May-20,6,19559,A,16547,20665,17638,17901,1312,6527,0,13080,0,590,591,1368,690,-16,0,688,1346,690,-16,0
02-May-20,7,19241,A,16231,20854,17809,17657,1323,6527,0,13080,0,1061,1078,1368,691,-52,0,688,1346,690,-53,0
02-May-20,8,19025,A,15957,20741,17597,17345,1334,6527,0,13080,0,1139,1140,1365,691,-77,0,688,1337,690,-78,0
02-May-20,9,18762,A,15573,20579,17208,17146,1319,6527,0,13080,0,1132,1133,896,709,-185,0,688,870,709,-186,0
02-May-20,10,18665,A,15446,20514,17066,17086,1304,6527,0,13080,0,1132,1134,872,711,-217,0,688,852,708,-218,0
02-May-20,11,18432,A,15403,19995,16600,16871,1307,6527,0,13080,0,768,749,452,525,-295,0,664,434,517,-298,0
02-May-20,12,18314,A,15192,19731,16259,16713,1310,6527,28,13080,0,565,567,433,517,-352,0,663,425,516,-346,0
02-May-20,13,18958,A,15843,20319,16910,17305,1306,6527,294,13080,0,566,568,224,652,-229,-66,688,215,655,-225,-74
02-May-20,14,19328,A,16296,20876,17364,17648,1301,6527,900,13080,0,567,568,215,657,-264,-217,689,212,656,-263,-224
02-May-20,15,19713,A,16760,21151,17504,17977,1293,6527,1590,13080,0,259,244,274,550,-309,-370,688,272,546,-313,-374
02-May-20,16,19652,A,16742,21254,17260,17863,1285,6527,2430,13080,0,157,159,281,545,-437,-508,688,283,545,-438,-506
02-May-20,17,19642,A,16917,21024,17436,17780,1299,6527,3420,13080,0,16,19,776,569,-418,-448,688,774,568,-412,-442
02-May-20,18,19672,A,17115,20869,17633,17742,1313,6527,4200,13080,0,15,18,798,570,-302,-380,688,780,568,-297,-373
02-May-20,19,19750,A,17428,20765,17947,17758,1304,6527,4960,13080,0,17,19,417,571,-269,-229,688,402,570,-264,-223
02-May-20,20,20153,A,17949,21214,18588,18101,1295,6527,5610,13080,0,109,117,402,570,-300,-152,688,401,571,-305,-155
02-May-20,21,20525,A,18379,22204,19429,18423,1229,6527,5920,13080,0,539,550,793,751,-434,-206,753,790,757,-435,-207
02-May-20,22,20736,A,18818,22225,19615,18629,1163,6527,6270,13080,0,305,297,812,759,-455,-229,756,803,758,-453,-227
02-May-20,23,20841,A,18931,22013,19450,18714,1122,6527,6620,13080,0,45,38,1192,759,-455,-172,756,1182,758,-453,-169
02-May-20,24,21040,A,19130,22072,19644,18749,1081,6527,6570,13080,0,10,14,1209,759,-455,-67,756,1189,759,-453,-66
02-May-20,25,21045,A,19139,22030,19652,18710,1059,6527,7030,13080,0,10,13,1112,804,-455,-20,801,1091,807,-453,-21
02-May-20,26,20866,A,18986,21831,19497,18537,1037,6527,6890,13080,0,10,12,1108,805,-455,0,803,1091,807,-453,0
02-May-20,27,20609,A,18669,21586,19181,18312,1000,6527,6930,13080,0,10,12,1255,804,-455,-12,804,1239,806,-453,-17
02-May-20,28,19959,A,18047,20983,18559,17701,963,6527,6920,13080,0,10,12,1260,804,-455,-59,803,1240,806,-453,-62
02-May-20,29,19736,A,17887,20744,18395,17516,932,6527,6910,13080,0,9,8,1261,804,-455,-44,805,1240,806,-453,-44
02-May-20,30,19528,A,17729,20525,18241,17323,900,6527,6780,13080,0,10,12,1261,803,-455,-32,805,1240,806,-453,-37
02-May-20,31,19656,A,17947,20775,18458,17436,868,6527,6210,13080,0,10,11,1261,804,-455,-154,805,1240,806,-453,-161
02-May-20,32,19912,A,18291,21022,18804,17704,835,6527,5860,13080,0,10,13,1263,803,-432,-168,805,1248,807,-428,-163
02-May-20,33,20870,A,19248,21802,19762,18596,801,6527,5240,13080,0,10,14,1687,850,-394,-28,852,1671,854,-388,-26
02-May-20,34,22618,A,21099,23437,21613,20212,767,6527,4490,13080,0,10,14,1706,852,-306,-3,853,1680,855,-305,-5
02-May-20,35,24478,A,22877,25494,23389,21966,731,6527,3620,13080,0,10,9,1897,947,-411,-95,947,1871,951,-412,-101
02-May-20,36,25762,A,24039,26800,24555,23195,694,6527,2710,13080,0,10,16,1904,951,-423,-105,951,1873,952,-421,-103
02-May-20,37,26576,A,24789,27468,25303,24042,652,6527,2010,13080,0,13,15,1999,998,-374,-5,997,1970,1001,-369,-4
02-May-20,38,27123,A,25294,27939,25807,24612,609,6527,1330,13080,0,11,13,2003,1000,-305,0,999,1971,1001,-299,0
02-May-20,39,27463,A,25654,28154,26167,24976,550,6527,776,13080,0,7,13,2003,999,-184,0,999,1971,1001,-178,0
02-May-20,40,27288,A,25474,27950,25986,24817,491,6527,328,13080,0,7,12,2003,1001,-155,0,999,1971,1001,-150,0
02-May-20,41,27112,A,25265,27655,25776,24640,472,6527,53,13080,0,7,11,2003,1001,-36,0,999,1971,1001,-31,0
02-May-20,42,27069,A,25242,27648,25751,24627,453,6527,1,13080,0,8,9,2003,1001,-71,0,1000,1970,1001,-73,0
02-May-20,43,26927,A,25213,27488,25721,24470,431,6527,0,13080,0,9,5,1907,951,-37,-15,952,1874,952,-32,-19
02-May-20,44,26412,A,24765,27037,25275,23936,408,6527,0,13080,0,13,6,1904,949,36,-112,951,1873,951,41,-113
02-May-20,45,25452,A,23782,25989,24302,23012,397,6527,0,13080,0,15,20,1808,903,53,-22,903,1776,903,54,-19
02-May-20,46,24401,A,22836,24911,23349,21985,386,6527,0,13080,0,10,13,1805,901,22,0,902,1774,901,23,0
02-May-20,47,23092,A,21681,23600,22192,20764,372,6527,0,13080,0,8,11,1612,809,14,0,808,1580,808,16,0
02-May-20,48,22052,A,20654,22622,21165,19823,357,6527,0,13080,0,7,11,1604,806,-63,0,805,1578,807,-68,0
03-May-20,1,21187,A,19812,21912,20322,19025,348,6527,0,13080,0,7,10,1511,761,-218,0,759,1483,759,-224,0
03-May-20,2,20540,A,19221,21288,19732,18418,338,6527,0,13080,0,7,11,1507,759,-241,0,757,1483,758,-233,0
03-May-20,3,20383,A,19142,20982,19652,18326,336,6527,0,13080,0,7,10,1506,759,-92,0,757,1482,758,-83,0
03-May-20,4,20354,A,19205,20861,19716,18357,334,6527,0,13080,0,7,10,1506,759,56,0,757,1482,758,61,0
03-May-20,5,20102,A,18966,20609,19476,18144,330,6527,0,13080,0,7,10,1506,757,47,0,757,1482,756,48,0
03-May-20,6,19777,A,18682,20284,19191,17836,326,6527,0,13080,0,7,9,1506,757,21,0,757,1481,756,23,0
03-May-20,7,19510,A,18506,20088,19015,17557,318,6527,0,13080,0,7,8,1410,711,-71,0,711,1384,709,-73,0
03-May-20,8,19207,A,18219,19834,18728,17218,309,6527,0,13080,0,7,9,1406,709,-120,0,709,1384,708,-124,5
03-May-20,9,18919,A,17870,19695,18378,16943,305,6527,0,13080,0,7,8,1406,708,-269,0,710,1384,707,-274,0
03-May-20,10,18757,A,17744,19609,18255,16771,301,6527,0,13080,0,7,10,1407,708,-345,0,710,1384,707,-343,0
03-May-20,11,18585,A,17585,19566,18166,16599,298,6527,0,13080,0,78,81,1407,708,-403,0,709,1384,707,-402,-5
03-May-20,12,18377,A,17354,19273,17936,16434,294,6527,8,13080,0,80,82,1406,708,-316,0,708,1384,707,-307,-5
03-May-20,13,18613,A,17693,19359,18275,16642,293,6527,126,13080,0,80,82,1407,708,-166,62,709,1384,708,-157,67
03-May-20,14,18875,A,17972,19560,18556,16888,292,6527,364,13080,0,81,85,1407,708,-104,73,709,1384,708,-106,69
03-May-20,15,19373,A,18395,20188,18908,17348,286,6527,709,13080,0,16,17,1504,755,-239,-60,755,1482,756,-240,-67
03-May-20,16,19775,A,18773,20631,19286,17708,279,6527,1090,13080,0,10,12,1507,757,-252,-94,757,1483,756,-253,-100
03-May-20,17,20517,A,19506,21649,20018,18378,284,6527,1660,13080,0,10,12,1507,757,-386,-236,756,1483,756,-390,-241
03-May-20,18,21088,A,20090,22273,20602,18873,289,6527,2050,13080,0,10,12,1507,757,-451,-224,756,1483,757,-447,-219
03-May-20,19,22023,A,20964,22964,21475,19707,295,6527,2580,13080,0,11,10,1602,802,-358,-72,803,1579,806,-349,-70
03-May-20,20,22641,A,21544,23499,22061,20247,300,6527,2640,13080,0,14,16,1606,804,-344,0,804,1580,806,-348,0
03-May-20,21,23110,A,22015,24135,22533,20639,315,6527,2710,13080,0,14,18,1701,850,-450,-61,853,1677,854,-450,-69
03-May-20,22,23345,A,22268,24514,22786,20839,330,6527,3090,13080,0,14,16,1704,853,-454,-201,854,1678,855,-453,-205
03-May-20,23,23691,A,22592,24809,23110,21152,346,6527,3290,13080,0,14,16,1800,901,-455,-149,901,1774,902,-453,-147
03-May-20,24,24284,A,22969,25369,23487,21717,361,6527,3420,13080,0,13,16,1804,903,-455,-117,903,1775,904,-453,-116
03-May-20,25,25098,A,23585,26099,24108,22509,388,6527,3460,13080,0,17,18,1900,948,-454,-30,949,1873,951,-453,-32
03-May-20,26,25196,A,23664,26287,24191,22633,414,6527,4130,13080,0,17,18,1904,949,-454,-120,951,1873,951,-453,-125
03-May-20,27,24829,A,23342,25979,23861,22324,435,6527,4420,13080,0,16,15,1809,905,-455,-179,905,1776,904,-453,-182
03-May-20,28,24453,A,23249,25612,23768,22018,455,6527,4250,13080,0,11,19,1805,903,-455,-193,903,1776,903,-453,-193
03-May-20,29,24515,A,23411,25699,23929,22132,472,6527,3750,13080,0,10,16,1805,903,-455,-219,902,1776,903,-453,-220
03-May-20,30,24603,A,23513,25782,24026,22252,488,6527,3000,13080,0,7,13,1805,903,-454,-218,902,1776,903,-453,-217
03-May-20,31,25246,A,24111,26322,24621,22891,497,6527,2800,13080,0,7,8,1805,903,-455,-114,903,1776,903,-453,-110
03-May-20,32,25810,A,24552,26712,25065,23429,506,6527,2260,13080,0,8,11,1805,902,-389,-5,902,1777,904,-380,-7
03-May-20,33,26923,A,25480,27702,26003,24415,511,6527,1720,13080,0,16,18,1996,996,-239,-24,996,1969,999,-230,-24
03-May-20,34,27998,A,26548,28639,27066,25366,516,6527,1420,13080,0,15,16,2003,999,-126,0,999,1971,1000,-124,0
03-May-20,35,29264,A,27652,29992,28171,26508,517,6527,1240,13080,0,12,11,2004,1017,-216,0,1011,1971,1020,-215,0
03-May-20,36,29569,A,27901,30225,28421,26776,518,6527,1020,13080,0,11,20,2003,1017,-145,0,1011,1971,1020,-142,0
03-May-20,37,29245,A,27582,29951,28102,26492,509,6527,774,13080,0,11,20,2003,971,-195,0,1000,1971,970,-198,0
03-May-20,38,28649,A,26981,29388,27500,25934,500,6527,490,13080,0,11,19,2003,968,-228,0,1000,1971,969,-220,0
03-May-20,39,28025,A,26450,28634,26968,25398,477,6527,272,13080,0,13,19,2003,814,-96,0,1019,1971,811,-91,0
03-May-20,40,27471,A,25948,28128,26467,24903,453,6527,119,13080,0,13,19,2003,807,-144,0,1020,1971,810,-143,0
03-May-20,41,27264,A,25992,27851,26511,24730,442,6527,29,13080,0,16,17,2003,904,-71,0,1000,1971,907,-66,0
03-May-20,42,27149,A,25882,27705,26401,24631,430,6527,1,13080,0,14,19,2003,909,-42,0,1000,1971,908,-38,0
03-May-20,43,26949,A,25628,27514,26139,24419,432,6527,0,13080,0,9,8,1907,893,-45,-11,952,1873,893,-47,-14
03-May-20,44,26302,A,25012,27066,25527,23786,433,6527,0,13080,0,12,15,1904,891,-152,-100,950,1872,893,-150,-101
03-May-20,45,25369,A,24153,25968,24672,22935,440,6527,0,13080,0,11,19,1713,854,-73,-15,858,1680,856,-69,-13
03-May-20,46,24127,A,22912,24795,23430,21777,447,6527,0,13080,0,11,18,1705,853,-157,0,855,1677,854,-160,0
03-May-20,47,22662,A,21500,23311,22016,20437,458,6527,0,13080,0,9,13,1517,763,-140,65,760,1486,759,-131,74
03-May-20,48,21557,A,20209,22064,20722,19448,468,6527,0,13080,0,7,13,1509,759,32,216,757,1484,758,41,219
04-May-20,1,20669,A,19466,21176,20020,18642,487,6527,0,13080,0,7,13,1413,713,158,188,711,1387,711,161,180
04-May-20,2,20209,A,19147,20715,19813,18230,505,6527,0,13080,0,6,13,1410,711,197,151,709,1387,710,196,152
04-May-20,3,20083,A,19076,20589,19794,18144,496,6527,0,13080,0,6,13,1409,710,196,191,709,1387,709,196,191
04-May-20,4,20346,A,19307,20852,20025,18453,486,6527,0,13080,0,6,13,1409,710,197,210,709,1382,709,196,209
04-May-20,5,20192,A,19129,20749,19899,18327,499,6527,0,13080,0,57,65,1409,709,197,140,709,1386,708,196,136
04-May-20,6,19934,A,18896,20605,19693,18076,512,6527,0,13080,0,171,182,1409,709,197,122,708,1386,708,196,120
04-May-20,7,19651,A,18602,20841,19956,17770,517,6527,0,13080,0,690,710,1410,709,197,121,708,1387,708,196,118
04-May-20,8,19418,A,18378,20826,19984,17559,522,6527,0,13080,0,908,902,1409,709,196,121,708,1387,708,196,126
04-May-20,9,19252,A,18197,20631,19737,17403,551,6527,0,13080,0,879,890,1410,664,197,270,708,1387,661,196,272
04-May-20,10,19150,A,18040,20597,19679,17330,580,6527,0,13080,0,947,939,1410,661,197,328,709,1387,656,196,328
04-May-20,11,19313,A,18238,20210,19210,17505,611,6527,0,13080,0,397,378,1409,357,196,463,709,1387,348,196,464
04-May-20,12,19448,A,18323,20101,19183,17665,641,6527,33,13080,0,153,156,1410,340,197,504,710,1387,333,196,500
04-May-20,13,20579,A,19499,21097,20218,18735,667,6527,239,13080,0,18,15,1504,104,197,504,757,1483,102,196,500
04-May-20,14,21677,A,20470,22187,21189,19726,693,6527,581,13080,0,10,14,1508,102,197,504,758,1484,102,196,500
04-May-20,15,22812,A,21490,23322,22210,20716,705,6527,1080,13080,0,10,14,1603,341,197,504,804,1581,351,196,500
04-May-20,16,23670,A,22276,24180,22995,21493,716,6527,1790,13080,0,10,14,1607,368,197,504,805,1582,374,196,500
04-May-20,17,24598,A,23255,25107,23972,22327,760,6527,2490,13080,0,9,12,1703,829,197,504,852,1679,842,196,500
04-May-20,18,24987,A,23714,25496,24431,22634,803,6527,3210,13080,0,9,12,1706,853,197,504,855,1679,854,196,500
04-May-20,19,24845,A,23464,25355,24183,22438,848,6527,3880,13080,0,10,14,1706,852,197,504,854,1679,854,196,500
04-May-20,20,24639,A,23129,25149,23848,22210,892,6527,4430,13080,0,10,14,1706,853,197,504,854,1679,854,196,500
04-May-20,21,24505,A,22863,25015,23549,22069,933,6527,4990,13080,0,10,14,1706,853,197,504,827,1678,854,196,500
04-May-20,22,24399,A,22760,24909,23312,21942,974,6527,5320,13080,0,10,12,1705,853,197,504,825,1678,854,196,500
04-May-20,23,24216,A,22624,24726,23136,21704,992,6527,5570,13080,0,10,11,1705,851,197,469,853,1678,852,196,464
04-May-20,24,24100,A,22521,24610,23034,21547,1009,6527,5740,13080,0,10,12,1706,850,197,489,855,1678,852,196,486
04-May-20,25,24457,A,22669,24969,23334,21872,1029,6527,5600,13080,0,12,165,1705,852,197,504,854,1678,854,196,500
04-May-20,26,24312,A,22675,24826,23346,21719,1049,6527,5880,13080,0,14,171,1705,853,197,504,853,1678,854,196,500
04-May-20,27,23940,A,22443,24455,23114,21400,1092,6527,5860,13080,0,15,171,1705,853,197,504,854,1678,854,196,500
04-May-20,28,23390,A,21870,23905,22542,20910,1135,6527,6180,13080,0,15,172,1705,853,188,504,854,1678,854,185,500
04-May-20,29,23105,A,21490,23616,22158,20685,1176,6527,5980,13080,0,11,168,1705,853,81,504,854,1678,854,78,500
04-May-20,30,22780,A,21133,23290,21802,20394,1216,6527,5920,13080,0,10,169,1705,852,132,504,853,1678,854,136,500
04-May-20,31,22473,A,20705,22982,21372,20088,1243,6527,5690,13080,0,9,167,1705,852,132,504,854,1678,854,132,500
04-May-20,32,22444,A,20625,22952,21290,20080,1269,6527,5210,13080,0,8,165,1705,852,198,493,854,1679,854,198,487
04-May-20,33,22713,A,20860,23220,21552,20282,1341,6527,4840,13080,0,7,164,1800,900,189,410,900,1775,902,190,408
04-May-20,34,24070,A,22234,24577,22904,21510,1413,6527,4290,13080,0,7,9,1804,901,201,494,901,1776,902,201,493
04-May-20,35,25649,A,23828,26156,24537,22932,1466,6527,3650,13080,0,7,9,1804,902,201,504,902,1776,903,201,500
04-May-20,36,26520,A,24633,27028,25343,23770,1518,6527,2970,13080,0,8,10,1804,902,201,504,903,1776,903,201,500
04-May-20,37,27063,A,25064,27572,25774,24362,1525,6527,2310,13080,0,9,9,1804,902,201,504,903,1776,903,201,500
04-May-20,38,27117,A,24986,27627,25697,24487,1532,6527,1550,13080,0,10,12,1804,903,201,504,903,1775,903,201,500
04-May-20,39,27254,A,25111,27763,25822,24708,1488,6527,972,13080,0,9,12,1709,855,201,504,855,1680,855,201,500
04-May-20,40,26997,A,24880,27505,25518,24511,1443,6527,412,13080,0,8,10,1705,853,201,504,854,1679,854,201,500
04-May-20,41,26962,A,24807,27470,25370,24466,1448,6527,84,13080,0,8,10,1705,853,201,504,852,1679,855,201,500
04-May-20,42,26833,A,24705,27341,25268,24372,1452,6527,2,13080,0,8,9,1705,853,201,504,853,1679,855,201,500
04-May-20,43,26720,A,24608,27227,25171,24250,1472,6527,0,13080,0,7,9,1704,853,201,504,853,1678,854,201,500
04-May-20,44,26025,A,23698,26533,24262,23584,1492,6527,0,13080,0,8,11,1704,852,201,504,854,1677,852,201,500
04-May-20,45,24742,A,22459,25250,23014,22411,1490,6527,0,13080,0,8,9,1513,625,206,504,759,1484,618,208,500
04-May-20,46,23545,A,21271,24055,21785,21302,1487,6527,0,13080,0,10,14,1506,615,251,504,756,1482,615,252,500
04-May-20,47,21869,A,19711,22389,20238,19750,1486,6527,0,13080,0,20,138,1373,687,312,504,690,1349,689,316,500
04-May-20,48,20632,A,18582,21336,19257,18624,1485,6527,0,13080,0,204,370,1368,687,346,504,687,1349,680,346,500
05-May-20,1,19556,A,17538,20708,18720,17598,1503,6527,0,13080,0,652,833,1369,219,347,504,677,1348,206,347,500
05-May-20,2,19036,A,17052,20550,18450,17099,1520,6527,0,13080,0,1014,1173,1369,195,346,504,676,1348,195,347,500
05-May-20,3,18967,A,17038,20599,18586,17087,1497,6527,0,13080,0,1132,1304,1368,263,347,504,627,1348,264,346,500
05-May-20,4,19138,A,17152,20933,18829,17313,1474,6527,0,13080,0,1295,1452,1368,266,346,504,625,1347,264,346,500
05-May-20,5,18930,A,16994,20716,18661,17129,1456,6527,0,13080,0,1286,1443,1369,197,347,504,529,1347,194,347,500
05-May-20,6,18532,A,16572,20557,18486,16705,1437,6527,0,13080,0,1525,1689,1369,193,346,504,525,1348,187,347,500
05-May-20,7,18372,A,16366,19965,18119,16492,1409,6527,0,13080,0,1093,1229,978,3,368,504,558,946,-1,369,500
05-May-20,8,18219,A,16232,19796,18106,16317,1381,6527,0,13080,0,1077,1349,945,0,371,504,558,946,-1,370,500
05-May-20,9,18084,A,16452,20021,18553,16170,1373,6527,0,13080,0,1122,1398,1368,-315,371,504,232,1348,-330,370,500
05-May-20,10,18078,A,16473,19827,18351,16127,1365,6527,0,13080,0,899,1170,1370,-350,371,504,219,1347,-351,371,500
05-May-20,11,18259,A,16430,19546,17983,16305,1357,6527,0,13080,0,392,669,1014,-395,371,504,408,983,-397,370,500
05-May-20,12,18369,A,16572,19470,17922,16404,1348,6527,69,13080,0,216,475,985,-385,371,504,415,983,-371,370,500
05-May-20,13,19694,A,17841,20213,18555,17649,1338,6527,358,13080,0,16,172,1367,-3,371,504,534,1347,-1,370,500
05-May-20,14,20594,A,18692,21109,19257,18468,1328,6527,785,13080,0,15,33,1368,0,369,504,538,1346,-1,367,500
05-May-20,15,21872,A,19737,22387,20253,19611,1352,6527,1330,13080,0,15,17,1405,373,340,504,702,1386,388,339,500
05-May-20,16,22774,A,20665,23288,21179,20407,1375,6527,1960,13080,0,14,13,1407,420,340,504,708,1386,421,339,500
05-May-20,17,23592,A,21508,24105,22025,21115,1431,6527,2620,13080,0,13,15,1455,624,340,504,730,1434,630,339,500
05-May-20,18,23860,A,21790,24370,22304,21336,1486,6527,3130,13080,0,10,12,1456,633,340,504,731,1434,633,339,500
05-May-20,19,23883,A,21854,24393,22366,21351,1513,6527,3890,13080,0,10,12,1456,732,340,504,731,1434,734,339,500
05-May-20,20,23794,A,21877,24304,22391,21279,1539,6527,4780,13080,0,10,14,1456,736,340,504,731,1434,734,339,500
05-May-20,21,23512,A,21580,24021,22092,20996,1545,6527,5610,13080,0,9,12,1505,758,340,504,755,1483,758,339,500
05-May-20,22,23029,A,21065,23541,21581,20527,1550,6527,6230,13080,0,12,15,1507,759,340,504,756,1483,758,339,500
